complex_id,slope_mean_100m,slope_median_100m,slope_stdev_100m,slope_min_100m,slope_max_100m,slope_range_100m,slope_mean_150m,slope_median_150m,slope_stdev_150m,slope_min_150m,slope_max_150m,slope_range_150m,slope_mean_200m,slope_median_200m,slope_stdev_200m,slope_min_200m,slope_max_200m,slope_range_200m,slope_mean_300m,slope_median_300m,slope_stdev_300m,slope_min_300m,slope_max_300m,slope_range_300m,school_pc1,straight_dist_m,walk_dist_m,walk_time_min,avg_daily_ridership,station_zone_ord,MDD,CV
99,24.567638874054,23.5482721328735,4.41456872021947,19.6696395874023,31.5043716430664,11.8347320556641,27.2650245428085,26.636326789856,9.21173438846875,13.7830457687378,46.6059875488281,32.8229417800903,24.8500035149711,24.312689781189,8.72938960351219,13.22181224823,46.6059875488281,33.3841753005981,23.9857107162476,19.6696395874023,12.738760540826,11.5803995132446,57.1933288574219,45.6129293441772,1.2487567652622915,844.5,1055.6,14,13913.0,3,0.42064321374666197,0.18342745343168532
100,12.1506144205729,12.2731399536133,0.45984717209381,11.5362424850464,12.6424608230591,1.1062183380127,12.0820823907852,12.0981283187866,0.420301689833974,11.5362424850464,12.6921758651733,1.15593338012695,12.2486702799797,12.2585544586182,0.500163683896303,11.5362424850464,13.4568271636963,1.9205846786499,12.2314701360815,12.2595100402832,0.505913629827435,11.1685962677002,13.4568271636963,2.28823089599609,1.2487567652622915,955.5,1194.3,15,16961.0,3,0.19632834958249049,0.12792796570869483
101,12.4300537109375,12.6673183441162,0.52166097087583,11.5362424850464,12.8493356704712,1.3130931854248,12.408791648017,12.4966259002686,0.576902441055854,11.5362424850464,13.4568271636963,1.9205846786499,12.3549610586727,12.4091539382935,0.524722654817157,11.5362424850464,13.4568271636963,1.9205846786499,12.3470893035064,12.4091539382935,0.467216421599274,11.434253692627,13.4568271636963,2.02257347106934,1.2487567652622915,996.4,1245.5,16,16961.0,4,0.1426889877059899,0.1260849478212732
103,13.0432896614075,12.9968318939209,0.17427714637434,12.8758134841919,13.3036813735962,0.427867889404297,12.9086533784866,12.9968318939209,0.351415646461775,12.329137802124,13.3036813735962,0.974543571472168,13.2207490921021,13.1000823974609,0.832563831724212,12.329137802124,16.0509128570557,3.72177505493164,12.8004091807774,12.7633199691772,1.01349489737552,8.84391117095947,16.0509128570557,7.20700168609619,0.2143461003739376,1274.0,1592.5,20,16961.0,4,0.3843449210354172,0.21022672914258345
104,12.9101998806,12.7707557678223,0.324701598754725,12.6424608230591,13.4568271636963,0.814366340637207,12.4551229476929,12.6424608230591,0.58087804444953,11.5362424850464,13.4568271636963,1.9205846786499,12.5092669214521,12.6433076858521,0.491710700765185,11.5362424850464,13.4568271636963,1.9205846786499,12.4128497242928,12.5097160339355,0.446330907943412,11.5362424850464,13.4568271636963,1.9205846786499,1.2487567652622915,1028.4,1285.5,17,16961.0,4,0.5058823529411764,0.18580467603957604
106,14.1366786956787,14.0901646614075,0.927371981343234,12.9645204544067,15.4018650054932,2.43734455108643,14.0297695398331,13.7784504890442,1.13496592172848,12.3658227920532,15.9490604400635,3.58323764801025,14.3189394133432,13.6374545097351,1.83637989817256,12.3658227920532,20.021312713623,7.65548992156982,14.4000932469087,13.8058948516846,4.00373783863633,2.99539041519165,23.8991279602051,20.9037375450134,-0.1688411778833142,228.5,285.7,4,1570.0,1,0.36842919239696914,0.19295138655680613
108,12.1068758964539,12.0995426177979,0.560764311622405,11.5362424850464,12.6921758651733,1.15593338012695,12.4148141145706,12.5258073806763,0.609194300985918,11.5362424850464,13.4568271636963,1.9205846786499,12.3046327318464,12.3411469459534,0.553543876379712,11.5362424850464,13.4568271636963,1.9205846786499,12.2502527236938,12.2585544586182,0.486324034027177,11.434253692627,13.4568271636963,2.02257347106934,1.2487567652622915,1020.3,1275.4,16,16961.0,4,0.5533924992842829,0.25013296487088266
109,14.1238031387329,14.0901646614075,1.31200408963882,12.3658227920532,15.9490604400635,3.58323764801025,15.6108387841119,14.5703191757202,2.74760538565728,12.3658227920532,20.2509536743164,7.88513088226318,15.6330535071237,14.2586050033569,3.1443869035577,12.3658227920532,22.9889698028564,10.6231470108032,15.2515348792076,13.8058948516846,4.75272419574953,2.99539041519165,27.9658088684082,24.9704184532166,-0.1688411778833142,295.2,369.0,5,1570.0,1,0.45383713136729226,0.20522507362847972
110,12.9101998806,12.7707557678223,0.324701598754725,12.6424608230591,13.4568271636963,0.814366340637207,12.8059071302414,12.7637825012207,0.283121419617751,12.4091539382935,13.4568271636963,1.04767322540283,12.4884642283122,12.644154548645,0.507351346556478,11.5362424850464,13.4568271636963,1.9205846786499,12.416739059217,12.5228061676025,0.440066626303983,11.5362424850464,13.4568271636963,1.9205846786499,1.2487567652622915,1070.1,1337.6,17,16961.0,4,0.2850069523673702,0.08872060641517868
111,14.1366786956787,14.0901646614075,0.927371981343234,12.9645204544067,15.4018650054932,2.43734455108643,14.2064762115479,13.8058948516846,0.954947826110312,12.9645204544067,15.9490604400635,2.98453998565674,14.2888745069504,13.6530046463013,1.71698973242657,12.3658227920532,20.021312713623,7.65548992156982,14.0936659083647,13.8058948516846,3.62042501979185,2.99539041519165,22.9889698028564,19.9935793876648,-0.1688411778833142,212.2,265.2,4,1570.0,1,0.2571428571428572,0.07753519281521194
