complex_id,apt_name,dong,jibun,lat,lon,yyyymm,commercial_index,school_pc1,admin_dong,pop_growth_mom,population,avg_price_per_m2,deal_count,slope_mean_100m,slope_median_100m,slope_stdev_100m,slope_min_100m,slope_max_100m,slope_range_100m,slope_mean_150m,slope_median_150m,slope_stdev_150m,slope_min_150m,slope_max_150m,slope_range_150m,slope_mean_200m,slope_median_200m,slope_stdev_200m,slope_min_200m,slope_max_200m,slope_range_200m,slope_mean_300m,slope_median_300m,slope_stdev_300m,slope_min_300m,slope_max_300m,slope_range_300m,buildYear,station_name,straight_dist_m,walk_dist_m,walk_time_min,avg_daily_ridership,station_zone,building_age,living_population,commercial_index_lasso19
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202112,0.1584026654986665,-0.0747827134868338,장안제1동,-0.084,37902,957.4771607101086,4.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34690.09031948925,0.005317042094359003
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202203,0.1588081490150761,0.2917944094756148,장안제1동,-0.153,37831,920.5167004360102,2.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34575.83033938172,0.005865612179742317
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202206,0.1576540842228903,0.2917944094756148,장안제1동,-0.124,37784,978.7221264670496,2.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,35215.546941388886,0.006092961927210314
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202209,0.1576540842228903,0.2917944094756148,장안제1동,0.005,37801,1050.6821671544817,6.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,33897.08526013889,0.0064891214846141
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202212,0.1576540842228903,0.2917944094756148,장안제1동,-0.082,37833,976.7876973112996,2.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34763.66277997312,0.006764417512816288
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202303,0.1608149116733987,0.5183438483005195,장안제1동,-0.098,37745,1027.2960116577117,3.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,35419.17188669355,0.003131829752008468
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202306,0.1595157098033003,0.5183438483005195,장안제1동,-0.154,37525,965.5268300595536,2.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,35065.77936569445,0.0048098361090013935
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202309,0.1606600679867043,0.5183438483005195,장안제1동,-0.27,37279,874.2543693376556,1.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34533.01601736111,0.004407129634424428
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202312,0.1614082737714099,0.5183438483005195,장안제1동,-0.175,37155,934.629971497648,2.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,35296.927284677426,0.005280247106359949
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202403,0.1614082737714099,0.828441911529255,장안제1동,-0.003,37187,926.3020583676102,4.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,35118.9833969086,0.004773293531353772
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202406,0.1610857592833821,0.828441911529255,장안제1동,-0.03,37156,683.472495927643,1.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34766.237985694446,0.004869334390488118
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202409,0.1610857592833821,0.828441911529255,장안제1동,-0.078,37020,997.0526681920694,2.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,33481.99788166667,0.004762297009523733
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202412,0.1601428071262106,0.828441911529255,장안제1동,-0.108,36876,821.3343394237904,2.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34683.3203469086,0.006785190909911237
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202503,0.1607306561379797,0.7011461665882633,장안제1동,0.223,36806,735.1081320349058,1.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34312.31377715054,0.007624092874159583
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202506,0.1595066692568146,0.7011461665882633,장안제1동,0.206,36953,689.1681000603734,1.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34568.99118361111,0.007149141188754772
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202509,0.1611840619213792,0.7011461665882633,장안제1동,-0.019,37009,909.0046793980018,1.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,,0.007879018906850263
0,장안푸르미에,장안동,466-5,37.5613590070687,127.069901950155,202512,0.1619371418767377,0.7011461665882633,장안제1동,-0.233,36823,917.9552181275868,2.0,13.3103071848551,12.8970241546631,0.819687393189431,12.5790100097656,14.4548873901367,1.87587738037109,12.7834632396698,12.5870819091797,0.659388158119534,12.1909875869751,14.4548873901367,2.26389980316162,12.8760043978691,12.5821199417114,1.25540913358244,11.9892673492432,17.2389163970947,5.24964904785156,12.6290843963623,12.5852298736572,1.45202761386392,8.54187202453613,17.2389163970947,8.69704437255859,2013,,465.4,581.7,8,16961.0,역세권,13,34257.11817540322,0.007417587899896378
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,201903,0.1611238706222019,0.0671918812695998,장안제1동,0.039,38560,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,37204.59346276881,0.0027904744955963966
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,201906,0.160678974862642,0.0671918812695998,장안제1동,-0.031,38628,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,35326.584281944444,0.0032730216254087123
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,201909,0.1599979148437062,0.0671918812695998,장안제1동,0.072,38703,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,36504.43254833333,0.0033124152502328657
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,201912,0.16007479242812,0.0671918812695998,장안제1동,-0.135,38503,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,38147.40468615592,0.003301844402178632
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202003,0.1609756847249249,0.303271722640867,장안제1동,0.15,37938,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,37523.4235688172,0.0036651052410458687
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202006,0.1609756847249249,0.303271722640867,장안제1동,-0.081,38029,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,36090.61480569445,0.0040341551562725
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202009,0.1606208889891592,0.303271722640867,장안제1동,0.317,38013,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,34365.691313055555,0.004092475805838264
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202012,0.159922893461595,0.303271722640867,장안제1동,0.021,38050,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,33890.60020483871,0.004464433209854535
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202103,0.1601321376508142,-0.0747827134868338,장안제1동,0.097,38079,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,35318.21745053764,0.004662672034267314
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202106,0.1587953967035282,-0.0747827134868338,장안제1동,0.013,37966,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,35733.07245069444,0.005262922122284359
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202109,0.1592763102511171,-0.0747827134868338,장안제1동,-0.04,37887,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,33487.44719652778,0.005220315250017853
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202112,0.1599657981048592,-0.0747827134868338,장안제1동,-0.084,37902,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,34690.09031948925,0.004944678282607046
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202203,0.160177202547922,0.2917944094756148,장안제1동,-0.153,37831,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,34575.83033938172,0.0055084874488319484
1,장안동하트리움,장안동,465-4,37.561692445052,127.067617101278,202206,0.1594938439686757,0.2917944094756148,장안제1동,-0.124,37784,,,12.7200632095337,12.6428151130676,0.167090639951448,12.5889339447021,13.0056886672974,0.416754722595215,12.6203279495239,12.6315760612488,0.192042911643459,12.2531881332397,13.0056886672974,0.752500534057617,12.5655490239461,12.5889339447021,0.194807106640884,12.1909875869751,13.0056886672974,0.814701080322266,12.5701731741428,12.5693111419678,0.402714937336077,11.9892673492432,14.4548873901367,2.46562004089355,2025,장한평,265.4,331.8,5,16961.0,초역세권,1,35215.546941388886,0.005644979514476415
